Current	VoltageA (50mV/1000A)	uV-0.023	7.783
-0.023	7.790
-0.023	7.810
-0.023	7.765
-0.023	7.761
-0.023	7.742
-0.023	7.745
-0.023	7.778
-0.023	7.791
-0.023	7.759
-0.023	7.778
-0.023	7.751
-0.023	7.765
-0.023	7.760
-0.023	7.857
-0.023	7.816
0.123	7.832
0.165	7.801
0.222	7.802
0.262	7.795
0.300	7.784
0.338	7.800
0.374	7.787
0.431	7.782
0.466	7.829
0.501	7.778
0.535	7.799
0.568	7.801
0.618	7.829
0.655	7.796
0.692	7.813
0.726	7.797
0.757	7.806
0.803	7.795
0.837	7.816
0.873	7.816
0.908	7.840
0.941	7.840
0.985	7.805
1.017	7.835
1.050	7.814
1.080	7.829
1.111	7.810
1.154	7.797
1.184	7.838
1.213	7.827
1.242	7.824
1.273	7.823
1.316	7.803
1.346	7.808
1.376	7.767
1.406	7.805
1.437	7.784
1.480	7.824
1.509	7.825
1.539	7.815
1.569	7.824
1.598	7.819
1.641	7.799
1.672	7.795
1.701	7.831
1.730	7.792
1.759	7.818
1.803	7.819
1.832	7.822
1.863	7.800
1.892	7.819
1.920	7.820
1.963	7.817
1.993	7.823
2.023	7.828
2.053	7.767
2.063	7.778
2.077	7.777
2.089	7.779
2.097	7.775
2.107	7.755
2.116	7.770
2.127	7.779
2.139	7.778
2.149	7.777
2.159	7.794
2.168	7.779
2.184	7.817
2.195	7.789
2.206	7.774
2.215	7.783
2.225	7.783
2.238	7.781
2.247	7.789
2.257	7.772
2.267	7.778
2.277	7.808
2.290	7.806
2.300	7.800
2.310	7.776
2.319	7.786
2.330	7.802
2.343	7.797
2.354	7.808
2.364	7.786
2.373	7.794
2.385	7.833
2.399	7.832
2.409	7.843
2.418	7.846
2.427	7.836
2.438	7.862
2.452	7.869
2.461	7.876
2.470	7.904
2.480	7.920
2.490	7.962
2.503	7.989
2.513	8.003
2.522	8.071
2.532	8.100
2.541	8.149
2.555	8.205
2.566	8.230
2.575	8.342
2.585	8.420
2.594	8.458
2.608	8.569
2.617	8.788
2.645	11.013
2.746	12.509
2.793	15.021
2.858	18.104
2.896	24.288
2.939	29.358
2.975	36.386
3.013	44.337
3.062	53.057
