Current	VoltageA (50mV/1000A)	uV-0.024	3.007
-0.024	3.012
-0.025	3.012
-0.024	3.053
-0.025	3.030
-0.025	3.087
-0.024	3.056
-0.024	3.048
-0.024	3.057
-0.024	3.050
-0.024	3.025
-0.025	3.077
-0.025	3.076
-0.024	3.122
0.043	3.084
0.103	3.074
0.144	3.156
0.220	3.241
0.323	3.324
0.644	3.426
0.937	3.318
1.230	3.376
1.522	3.363
1.814	3.313
2.231	3.446
2.521	3.328
2.811	3.352
3.391	3.743
4.858	3.632
5.548	3.613
6.232	3.592
6.907	3.492
7.575	3.542
8.525	3.466
9.185	3.504
9.838	3.406
10.490	3.117
11.138	3.433
12.056	3.296
12.698	3.281
13.336	3.302
13.972	3.513
14.607	3.376
15.511	3.268
16.142	3.431
16.771	3.382
17.399	3.457
18.027	3.385
18.920	3.570
19.547	3.448
20.171	3.344
20.795	3.434
21.417	3.357
22.306	3.423
22.928	3.508
23.547	3.373
24.168	3.246
24.788	3.261
25.674	3.493
26.293	1.319
26.913	3.736
27.532	3.624
28.152	3.114
29.035	3.006
29.653	3.404
30.271	3.345
30.889	3.381
31.506	3.432
32.389	3.125
33.007	3.324
33.624	3.369
34.239	3.336
34.857	3.349
35.738	3.341
36.354	3.301
36.885	2.752
37.252	2.958
37.370	3.036
37.456	3.131
37.523	3.143
37.586	3.098
37.653	3.116
37.716	3.120
37.809	3.135
37.874	3.079
37.938	3.171
38.003	3.110
38.066	3.112
38.157	3.112
38.221	3.099
38.285	3.128
38.349	3.090
38.411	3.106
38.503	3.124
38.565	3.119
38.631	3.097
38.693	3.092
38.755	3.093
38.846	3.142
38.910	3.125
38.973	3.097
39.036	3.132
39.099	3.146
39.189	3.075
39.251	3.138
39.314	3.118
39.377	3.150
39.440	3.094
39.531	3.105
39.594	3.141
39.657	3.142
39.722	3.124
39.785	3.124
39.875	3.122
39.937	3.102
40.000	3.124
40.062	3.110
40.127	3.236
40.217	2.998
40.279	3.178
40.341	3.113
40.404	3.098
40.468	3.127
40.559	3.122
40.621	3.115
40.686	3.151
40.747	3.118
40.810	3.108
40.901	3.140
40.964	3.115
41.027	3.095
41.090	3.109
41.153	3.129
41.244	3.115
41.305	3.135
41.369	3.124
41.434	3.127
41.496	3.141
41.586	3.110
41.649	3.124
41.710	3.123
41.776	3.106
41.830	3.124
41.918	3.095
41.983	3.109
42.046	3.149
42.110	3.109
42.174	3.112
42.254	3.102
42.315	3.143
42.379	3.118
42.442	3.109
42.506	3.124
42.599	3.108
42.657	3.118
42.721	3.101
42.784	3.129
42.936	3.121
43.000	3.139
43.065	3.131
43.128	3.135
43.191	3.136
43.281	3.112
43.343	3.120
43.407	3.110
43.471	3.130
43.532	3.119
43.622	3.118
43.686	3.120
43.749	3.106
43.814	3.118
43.877	3.118
43.967	3.133
44.029	3.121
44.092	3.130
44.155	3.184
44.218	3.157
44.308	3.162
44.372	3.123
44.433	3.119
44.496	3.124
44.561	3.121
44.651	3.121
44.715	3.139
44.778	3.124
44.839	3.093
44.904	3.147
44.994	3.096
45.057	3.114
45.121	3.125
45.183	3.119
45.245	3.117
45.337	3.123
45.398	3.116
45.461	3.121
45.524	3.122
45.588	3.134
45.676	3.118
45.739	3.160
45.804	3.126
45.867	3.124
45.930	3.104
46.019	3.121
46.081	3.120
46.144	3.106
46.208	3.131
46.271	3.148
46.362	3.137
46.425	3.105
46.489	3.127
46.553	3.120
46.614	3.121
46.703	3.099
46.767	3.165
46.833	3.154
46.896	3.128
46.960	3.125
47.048	3.139
47.111	3.145
47.173	3.124
47.237	3.135
47.301	3.079
47.390	3.123
47.453	3.131
47.515	3.128
47.579	3.110
47.642	3.114
47.730	3.131
47.794	3.135
47.858	3.125
47.922	3.139
47.984	3.115
48.074	3.129
48.137	3.106
48.198	3.121
48.262	3.136
48.325	3.137
48.416	3.114
48.479	3.127
48.543	3.127
48.605	3.125
48.670	3.121
48.756	3.123
48.819	3.112
48.882	3.110
48.945	3.127
49.011	3.109
49.100	3.128
49.161	3.136
49.225	3.107
49.288	3.125
49.350	3.152
49.442	3.099
49.504	3.149
49.566	3.125
49.629	3.135
49.692	3.152
49.784	3.123
49.848	3.122
49.910	3.130
49.973	3.135
50.036	3.148
50.125	3.158
50.187	3.122
50.250	3.124
50.314	3.122
50.377	3.119
50.466	3.051
50.529	3.127
50.592	3.106
50.654	3.135
50.716	3.151
50.806	3.124
50.870	3.124
50.933	3.124
50.994	3.125
51.057	3.127
51.149	3.135
51.210	3.140
51.273	3.015
51.335	3.150
51.399	3.142
51.489	3.135
51.552	3.129
51.614	3.173
51.679	3.177
51.740	3.196
51.831	3.223
51.894	3.240
51.956	3.244
52.020	3.310
52.084	3.369
52.172	3.470
52.233	3.555
52.297	3.653
52.360	3.804
52.423	4.164
52.512	4.727
52.577	5.656
52.639	102911.320
51.513	14990.899
