Current	VoltageA (50mV/1000A)	uV-0.023	8.397
-0.023	8.421
-0.024	8.422
-0.023	8.400
-0.024	8.410
-0.024	8.424
-0.023	8.410
-0.024	8.405
-0.023	8.402
-0.023	8.379
-0.024	8.395
-0.024	8.397
-0.024	8.404
-0.024	8.387
-0.024	8.391
-0.024	8.379
-0.024	8.431
-0.024	8.429
-0.024	8.402
-0.024	8.409
-0.024	8.419
-0.024	8.390
-0.024	8.384
-0.024	8.425
-0.024	8.410
-0.023	8.392
-0.024	8.432
-0.024	8.401
-0.024	8.393
-0.023	8.383
-0.024	8.399
-0.024	8.389
-0.024	8.457
0.039	8.436
0.129	8.445
0.172	8.440
0.214	8.440
0.256	8.418
0.295	8.433
0.350	8.409
0.387	8.425
0.423	8.400
0.458	8.419
0.495	8.439
0.545	8.423
0.578	8.432
0.613	8.422
0.645	8.371
0.679	8.408
0.725	8.391
0.757	8.407
0.789	8.430
0.821	8.410
0.852	8.399
0.897	8.410
0.927	8.401
0.958	8.402
0.991	8.421
1.020	8.403
1.064	8.394
1.094	8.407
1.125	8.414
1.155	8.390
1.186	8.372
1.229	8.386
1.258	8.379
1.289	8.406
1.318	8.398
1.348	8.379
1.392	8.387
1.422	8.361
1.451	8.388
1.482	8.385
1.511	8.379
1.553	8.393
1.583	8.387
1.613	8.384
1.642	8.393
1.672	8.436
1.715	8.392
1.744	8.382
1.774	8.379
1.804	8.394
1.834	8.367
1.876	8.388
1.906	8.383
1.936	8.388
1.964	8.394
1.994	8.395
2.036	8.388
2.066	8.383
2.096	8.395
2.126	8.393
2.155	8.384
2.197	8.361
2.226	8.412
2.256	8.403
2.286	8.374
2.316	8.384
2.358	8.388
2.388	8.388
2.417	8.394
2.447	8.382
2.477	8.377
2.519	8.391
2.549	8.378
2.578	8.416
2.608	8.387
2.637	8.380
2.679	8.375
2.710	8.396
2.739	8.379
2.769	8.396
2.798	8.620
3.001	8.463
3.123	8.466
3.225	8.441
3.323	8.465
3.418	8.476
3.549	8.491
3.638	8.403
3.725	8.470
3.809	8.449
3.890	8.427
4.003	8.482
4.081	8.443
4.157	8.457
4.232	8.423
4.306	8.417
4.409	8.466
4.482	8.448
4.551	8.475
4.623	8.458
4.691	8.480
4.791	8.442
4.858	8.437
4.926	8.432
4.992	8.456
5.060	8.446
5.154	8.463
5.219	8.424
5.287	8.458
5.351	8.418
5.416	8.428
5.509	8.460
5.575	8.405
5.640	8.482
5.705	8.447
5.769	8.423
5.861	8.452
5.925	8.436
5.991	8.438
6.053	8.442
6.119	8.439
6.210	8.424
6.273	8.453
6.338	8.414
6.402	8.418
6.472	8.448
6.567	8.438
6.636	8.434
6.704	8.452
6.772	8.477
6.840	8.433
6.929	8.435
6.994	8.466
7.058	8.441
7.126	8.460
7.194	8.428
7.349	8.445
7.411	8.449
7.476	8.412
7.538	8.417
7.633	8.448
7.701	8.461
7.767	8.441
7.828	8.471
7.893	8.447
7.983	8.407
8.048	8.449
8.111	8.445
8.175	8.443
8.238	8.446
8.333	8.428
8.402	8.379
8.465	8.402
8.529	8.448
8.592	8.467
8.688	8.472
8.756	8.446
8.819	8.433
8.882	8.477
8.946	8.443
9.036	8.409
9.101	8.439
9.165	8.468
9.228	8.464
9.291	8.473
9.382	8.444
9.444	8.463
9.509	8.455
9.572	8.462
9.637	8.473
9.728	8.483
9.792	8.452
9.855	8.438
9.919	8.411
9.982	8.455
10.072	8.473
10.136	8.458
10.199	8.441
10.263	8.470
10.327	8.495
10.417	8.448
10.479	8.444
10.545	8.537
10.608	8.524
10.672	8.550
10.766	8.651
10.835	8.855
10.896	9.152
10.960	9.622
11.025	10.342
11.115	11.521
11.177	14.594
11.240	18.238
11.303	24.065
11.369	33.334
11.458	47.490
11.520	81.463
11.582	111.151
11.648	118.107
