Current	VoltageA (50mV/1000A)	uV-0.024	6.957
-0.024	6.984
-0.025	6.958
-0.024	6.966
-0.024	6.962
-0.024	6.970
-0.024	6.962
-0.024	6.969
-0.024	6.952
-0.014	6.973
0.098	6.962
0.139	6.962
0.180	6.974
0.223	6.987
0.261	6.982
0.313	6.992
0.385	6.968
0.420	6.955
0.455	6.973
0.510	6.976
0.545	6.979
0.579	6.984
0.612	6.959
0.645	6.962
0.692	6.986
0.752	7.004
0.856	7.016
1.120	7.017
1.427	6.987
2.272	7.094
3.272	7.076
5.116	7.681
7.886	7.549
10.123	7.363
13.045	7.472
14.979	7.656
16.907	8.206
18.837	7.337
20.762	6.835
23.501	7.272
25.417	7.424
27.330	7.658
29.236	7.262
31.137	7.733
33.855	7.656
35.749	7.499
37.643	7.739
39.540	7.163
41.430	7.936
44.125	7.597
46.013	7.782
47.893	7.111
49.770	8.392
51.645	7.882
54.582	7.438
56.446	7.200
58.308	7.898
60.157	7.602
61.748	8.233
64.383	7.500
66.226	7.989
68.071	7.535
69.911	7.179
71.747	7.275
74.361	7.615
76.193	8.478
78.024	7.788
79.851	7.859
81.681	7.350
84.290	7.451
86.118	7.869
87.898	7.165
88.668	7.283
89.271	7.264
90.133	7.143
90.735	7.103
91.262	7.033
91.379	7.058
91.581	6.970
91.872	7.080
92.075	6.963
92.278	7.062
92.480	6.993
92.682	7.059
92.968	7.008
93.168	7.074
93.370	6.967
93.569	7.089
93.771	7.029
94.055	7.048
94.253	7.051
94.452	6.978
94.652	7.142
94.853	7.032
95.136	7.064
95.335	7.007
95.533	7.014
95.732	7.008
95.930	7.062
96.213	6.972
96.413	7.096
96.609	7.030
96.808	7.057
97.005	6.997
97.289	7.079
97.487	7.033
97.685	7.009
97.884	7.105
98.083	7.024
98.364	7.076
98.562	7.026
98.758	7.069
98.960	7.040
99.157	7.073
99.440	7.070
99.639	7.054
99.837	7.048
100.034	7.106
100.232	7.085
100.514	7.152
100.714	7.098
100.911	7.077
101.107	7.060
101.308	7.132
101.588	7.071
101.786	7.075
101.985	7.057
102.183	7.150
102.381	7.052
102.663	7.054
102.862	7.079
103.059	7.091
103.259	7.074
103.455	7.081
103.739	6.983
103.936	6.994
104.135	7.034
104.334	7.035
104.531	7.098
104.814	7.056
105.010	7.058
105.210	7.066
105.408	7.046
105.606	7.068
105.888	7.133
106.084	7.378
106.285	7.230
106.484	7.173
106.680	7.019
106.963	7.059
107.161	7.039
107.360	7.051
107.558	7.060
107.757	7.080
108.038	7.053
108.238	7.107
108.436	7.070
108.633	7.048
108.831	7.037
109.115	7.077
109.313	7.068
109.514	7.364
109.709	7.060
109.907	7.083
110.190	7.048
110.389	7.121
110.587	7.130
110.784	7.070
110.986	7.088
111.266	7.116
111.465	7.039
111.664	7.129
111.863	7.171
112.060	7.346
112.342	7.326
112.540	7.900
111.454	317082.750
106.198	364529.312
110.747	430545.187
110.562	427247.062
112.563	414433.500
113.549	402881.437
113.809	436756.750
