Current	VoltageA (50mV/1000A)	uV-0.025	6.566
-0.025	6.551
-0.025	6.576
-0.024	6.560
-0.024	6.570
-0.025	6.566
-0.025	6.556
-0.025	6.573
-0.025	6.575
-0.024	6.558
-0.025	6.561
0.314	6.590
0.458	6.597
0.588	6.621
0.704	6.635
0.821	6.591
1.007	6.600
1.128	6.593
1.236	6.583
1.345	6.583
1.451	6.603
1.603	6.598
1.715	6.632
1.826	6.594
2.030	6.606
2.176	6.652
2.277	6.596
2.376	6.631
2.476	6.650
2.576	6.626
2.718	6.645
2.816	6.626
2.914	6.600
3.012	6.632
3.267	6.723
3.794	6.762
4.059	6.754
4.280	6.796
4.533	6.643
4.781	6.674
5.128	6.774
5.366	6.673
5.602	6.689
5.833	6.750
6.062	6.743
6.385	6.680
6.610	6.715
6.831	6.699
7.055	6.708
7.272	6.674
7.584	6.713
7.798	6.654
8.014	6.783
8.229	6.683
8.442	6.690
8.746	6.731
8.957	6.720
9.168	6.674
9.380	6.759
9.589	6.744
9.888	6.717
10.096	6.736
10.305	6.521
10.514	6.701
10.723	6.643
11.019	6.796
11.226	6.689
11.435	6.724
11.642	7.059
11.850	6.680
12.147	6.694
12.352	6.687
12.559	6.666
12.766	6.593
12.971	6.588
13.265	6.756
13.472	6.724
13.679	6.610
13.886	6.637
14.092	6.740
14.385	6.682
14.593	6.697
14.799	6.587
15.004	6.659
15.210	6.886
15.504	6.673
15.709	6.604
15.914	6.723
16.122	6.688
16.326	6.673
16.620	6.845
16.827	6.617
17.032	6.779
17.237	6.648
17.441	6.763
17.737	6.645
17.942	6.647
18.148	6.621
18.352	6.600
18.557	6.699
18.852	6.889
19.060	6.584
19.262	6.630
19.469	6.537
19.675	6.611
19.968	6.692
20.174	6.720
20.378	6.690
20.586	6.646
20.789	6.687
21.084	6.693
21.288	6.729
21.494	6.780
21.698	6.755
21.905	6.741
22.198	6.682
22.404	6.667
22.608	7.418
22.815	6.625
23.024	6.715
23.313	6.813
23.521	6.764
23.723	6.739
23.928	6.717
24.135	6.562
24.429	6.580
24.635	6.740
24.841	6.714
25.045	6.774
25.250	6.699
25.542	6.644
25.750	6.603
25.954	6.691
26.160	6.759
26.364	6.624
26.659	6.764
26.863	6.781
27.069	6.711
27.273	6.834
27.478	6.869
27.773	6.637
27.978	6.767
28.183	6.608
28.389	6.736
28.594	6.732
28.885	6.699
29.093	6.829
29.298	6.797
29.503	6.773
29.709	6.676
30.001	6.854
30.205	6.719
30.411	6.818
30.615	6.725
30.823	6.739
31.114	6.676
31.318	6.691
31.524	6.514
31.730	6.902
31.936	6.829
32.227	6.791
32.434	6.748
32.639	6.791
32.845	6.980
