Current	VoltageA (50mV/1000A)	uV-0.023	2.150
-0.022	2.171
-0.022	2.210
-0.022	2.148
-0.022	2.132
-0.022	2.179
-0.023	2.165
-0.022	2.200
-0.022	2.163
-0.023	2.135
-0.022	2.177
-0.022	2.141
-0.022	2.190
-0.022	2.183
-0.022	2.162
-0.022	2.132
-0.022	2.406
0.054	2.237
0.101	2.218
0.143	2.209
0.198	2.247
0.236	2.237
0.272	2.220
0.308	2.226
0.344	2.203
0.392	2.228
0.428	2.229
0.462	2.249
0.496	2.202
0.528	2.233
0.575	2.225
0.607	2.230
0.640	2.204
0.670	2.222
0.703	2.185
0.747	2.217
0.777	2.216
0.809	2.229
0.840	2.242
0.870	2.185
0.915	2.204
0.945	2.238
0.976	2.190
1.005	2.227
1.036	2.247
1.079	2.211
1.109	2.203
1.140	2.218
1.170	2.210
1.199	2.204
1.242	2.184
1.272	2.191
1.302	2.208
1.331	2.197
1.360	2.184
1.404	2.213
1.433	2.224
1.463	2.202
1.492	2.204
1.523	2.197
1.565	2.200
1.595	2.182
1.624	2.143
1.654	2.198
1.684	2.217
1.726	2.175
1.756	2.225
1.785	2.190
1.814	2.194
1.845	2.214
1.887	2.189
1.916	2.187
1.946	2.195
1.975	2.204
2.004	2.179
2.047	2.193
2.075	2.205
2.107	2.230
2.136	2.185
2.166	2.170
2.208	2.188
2.237	2.197
2.266	2.215
2.297	2.181
2.326	2.202
2.367	2.223
2.398	2.175
2.427	2.190
2.457	2.172
2.486	2.189
2.529	2.206
2.558	2.206
2.588	2.198
2.617	2.215
2.647	2.201
2.689	2.178
2.720	2.190
2.748	2.195
2.778	2.277
2.812	2.264
3.082	2.305
3.187	2.417
3.288	2.417
3.382	2.448
3.477	2.342
3.605	2.382
3.691	2.387
3.775	2.350
3.858	2.339
3.939	2.352
4.050	2.240
4.127	2.508
4.201	2.296
4.275	2.473
4.354	2.176
4.461	2.376
4.532	2.119
4.603	1.663
4.673	2.412
4.743	2.361
4.841	2.513
4.908	2.396
4.975	2.280
5.043	2.603
5.110	2.402
5.202	2.334
5.271	2.430
5.335	2.409
5.401	1.784
5.473	2.222
5.570	2.214
5.633	2.332
5.697	2.461
5.762	2.279
5.827	2.473
5.921	2.129
5.983	2.338
6.051	2.204
6.129	2.479
6.195	2.744
6.295	2.797
6.363	2.366
6.436	2.112
6.509	2.468
6.578	2.647
6.669	2.485
6.797	1.897
6.861	2.245
6.926	2.481
7.013	2.826
7.080	2.079
7.144	2.525
7.207	2.441
7.270	2.013
7.360	2.226
7.424	1.966
7.491	2.303
7.553	2.668
7.616	2.553
7.707	2.839
7.771	3.079
7.831	3.428
7.899	4.051
7.962	5.002
8.052	6.154
8.117	7.968
8.181	9.800
8.243	13.304
8.308	20.565
8.399	28.160
8.464	38.619
8.526	52.579
8.589	73.006
8.652	118.042
