Current	VoltageA (50mV/1000A)	uV-0.023	2.317
-0.023	2.306
-0.023	2.294
-0.023	2.310
-0.023	2.299
-0.023	2.307
-0.023	2.296
-0.023	2.289
-0.023	2.329
-0.024	2.275
-0.023	2.310
-0.023	2.273
-0.023	2.329
-0.023	2.278
-0.023	2.330
-0.023	2.282
-0.023	2.294
-0.023	2.282
-0.023	2.296
-0.023	2.306
-0.023	2.309
-0.023	2.298
-0.022	2.467
0.119	2.403
0.167	2.406
0.213	2.386
0.258	2.354
0.302	2.325
0.360	2.389
0.400	2.370
0.439	2.352
0.478	2.360
0.514	2.349
0.567	2.346
0.602	2.371
0.637	2.308
0.671	2.370
0.705	2.326
0.753	2.340
0.786	2.348
0.820	2.373
0.852	2.344
0.884	2.351
0.935	2.349
0.967	2.350
1.001	2.352
1.034	2.306
1.064	2.310
1.108	2.335
1.142	2.326
1.175	2.306
1.208	2.336
1.240	2.345
1.285	2.322
1.318	2.326
1.350	2.357
1.385	2.345
1.419	2.350
1.463	2.338
1.494	2.349
1.523	2.335
1.553	2.355
1.583	2.373
1.626	2.336
1.656	2.337
1.686	2.363
1.715	2.340
1.743	2.395
1.787	2.334
1.816	2.643
1.847	2.318
1.874	2.591
1.907	2.295
1.949	2.643
1.978	2.243
2.009	2.434
2.039	2.522
2.068	2.278
2.111	2.425
2.140	2.420
2.171	2.113
2.200	2.446
2.229	2.482
2.272	2.285
2.303	2.407
2.330	2.364
2.361	2.503
2.392	2.251
2.433	2.266
2.464	2.411
2.493	2.001
2.523	2.543
2.551	2.029
2.594	2.374
2.624	2.345
2.652	2.112
2.683	2.422
2.713	2.302
2.755	2.539
2.785	2.257
2.815	2.796
3.032	2.292
3.136	2.829
3.280	2.790
3.379	2.410
3.473	2.556
3.564	2.566
3.651	2.201
3.774	2.780
3.855	2.424
3.938	1.988
4.015	2.514
4.094	2.486
4.203	2.473
4.276	2.389
4.352	2.470
4.422	2.488
4.494	2.469
4.596	2.462
4.667	2.359
4.734	2.356
4.802	2.396
4.870	2.423
4.967	2.580
5.032	2.311
5.099	2.566
5.167	2.283
5.232	2.534
5.327	2.401
5.394	2.386
5.458	2.481
5.522	2.501
5.589	2.517
5.681	2.499
5.746	2.366
5.810	2.511
5.874	2.493
5.941	2.682
6.033	2.708
6.095	2.788
6.159	2.972
6.224	3.084
6.289	3.780
6.381	4.035
6.444	5.048
6.510	5.551
6.573	7.190
6.638	8.521
6.726	10.188
6.790	12.331
6.849	14.820
6.919	19.946
