Current	VoltageA (50mV/1000A)	uV-0.024	7.501
-0.024	7.492
-0.023	7.490
-0.024	7.512
-0.023	7.481
-0.024	7.499
-0.024	7.476
-0.023	7.498
-0.024	7.497
-0.024	7.477
-0.024	7.494
-0.024	7.476
-0.024	7.481
-0.024	7.465
-0.024	7.476
-0.024	7.468
-0.024	7.450
-0.023	7.469
-0.024	7.480
-0.024	7.474
-0.024	7.469
-0.024	7.506
0.005	7.481
0.031	7.482
0.045	7.484
0.059	7.476
0.073	7.490
0.086	7.504
0.104	7.449
0.117	7.479
0.129	7.462
0.141	7.481
0.153	7.448
0.169	7.484
0.181	7.475
0.192	7.464
0.203	7.499
0.215	7.489
0.230	7.470
0.240	7.485
0.251	7.472
0.261	7.467
0.270	7.463
0.285	7.470
0.297	7.473
0.306	7.471
0.316	7.458
0.326	7.444
0.341	7.452
0.351	7.445
0.360	7.468
0.370	7.458
0.380	7.464
0.393	7.437
0.404	7.463
0.414	7.441
0.424	7.451
0.433	7.478
0.447	7.455
0.457	7.451
0.468	7.457
0.477	7.449
0.486	7.452
0.501	7.445
0.512	7.463
0.521	7.465
0.531	7.450
0.541	7.439
0.553	7.466
0.565	7.444
0.574	7.449
0.583	7.447
0.591	7.437
0.604	7.469
0.615	7.427
0.624	7.439
0.634	7.447
0.644	7.446
0.657	7.430
0.667	7.424
0.676	7.452
0.686	7.426
0.695	7.437
0.709	7.452
0.718	7.450
0.728	7.473
0.737	7.435
0.748	7.473
0.762	7.449
0.771	7.439
0.780	7.435
0.790	7.426
0.799	7.495
0.814	7.444
0.823	7.459
0.833	7.478
0.842	7.471
0.852	7.456
0.865	7.479
0.875	7.475
0.884	7.452
0.894	7.456
0.903	7.474
0.916	7.447
0.926	7.466
0.937	7.452
0.946	7.446
0.955	7.466
0.969	7.466
0.980	7.453
0.988	7.447
0.998	7.429
1.008	7.459
1.021	7.459
1.031	7.425
1.040	7.467
1.050	7.443
1.060	7.443
1.074	7.441
1.082	7.446
1.092	7.455
1.102	7.466
1.111	7.437
1.126	7.430
1.135	7.430
1.144	7.429
1.156	7.455
1.164	7.438
1.178	7.450
1.188	7.438
1.198	7.443
1.206	7.445
1.216	7.443
1.229	7.449
1.239	7.443
1.248	7.446
1.260	7.468
1.268	7.421
1.282	7.475
1.292	7.462
1.301	7.458
1.311	7.454
1.320	7.457
1.335	7.455
1.344	7.441
1.354	7.426
1.363	7.473
1.373	7.447
1.386	7.443
1.396	7.478
1.405	7.448
1.414	7.432
1.425	7.454
1.441	7.472
1.451	7.446
1.460	7.475
1.469	7.442
1.478	7.479
1.493	7.476
1.502	7.498
1.511	7.471
1.521	7.486
1.531	7.486
1.545	7.524
1.553	7.538
1.563	7.507
1.573	7.543
1.582	7.586
1.597	7.600
1.605	7.645
1.615	7.611
1.624	7.675
1.634	7.722
1.648	7.749
1.657	7.833
1.668	7.862
1.677	7.932
1.686	8.006
1.700	8.106
1.710	8.202
1.719	8.281
1.729	8.419
1.739	8.471
1.752	8.694
1.761	8.839
1.771	8.996
1.781	9.183
1.789	9.387
1.805	9.702
1.814	9.984
1.823	10.277
1.833	10.551
1.842	10.966
1.857	11.455
1.866	11.869
1.875	12.303
1.885	12.776
1.894	13.344
1.909	14.105
1.916	14.836
1.927	15.489
