Current	VoltageA (50mV/1000A)	uV-0.020	3.838
-0.020	3.830
-0.020	3.824
-0.020	3.817
-0.020	3.830
-0.020	3.817
-0.020	3.809
-0.020	3.820
-0.019	3.804
-0.017	3.827
-0.010	3.823
0.001	3.864
0.012	3.821
0.020	3.857
0.034	3.839
0.045	3.853
0.055	3.834
0.064	3.876
0.073	3.815
0.087	3.861
0.097	3.821
0.106	3.846
0.116	3.876
0.126	3.864
0.140	3.854
0.150	3.839
0.160	3.823
0.169	3.838
0.179	3.823
0.194	3.848
0.202	3.833
0.212	3.850
0.222	3.843
0.231	3.832
0.245	3.857
0.256	3.823
0.264	3.851
0.274	3.829
0.283	3.827
0.298	3.847
0.307	3.840
0.318	3.842
0.326	3.847
0.336	3.848
0.351	3.856
0.360	3.839
0.369	3.865
0.379	3.834
0.390	3.886
0.402	3.830
0.413	3.838
0.432	3.857
0.441	3.854
0.457	3.864
0.467	3.860
0.478	3.886
0.489	3.845
0.499	3.877
0.514	3.874
0.524	3.865
0.533	3.858
0.544	3.837
0.553	3.865
0.566	3.872
0.576	3.866
0.587	3.845
0.596	3.871
0.606	3.861
0.618	3.862
0.628	3.903
0.639	3.880
0.648	3.859
0.658	3.891
0.671	3.873
0.681	3.867
0.690	3.909
0.700	3.888
0.710	3.833
0.723	3.882
0.732	3.883
0.742	3.849
0.752	3.912
0.761	3.875
0.775	3.905
0.785	3.902
0.794	3.866
0.804	3.885
0.814	3.873
0.827	3.922
0.837	3.885
0.847	3.883
0.857	3.881
0.866	3.873
0.880	3.850
0.889	3.911
0.897	3.880
0.908	3.884
0.917	3.867
0.932	3.891
0.941	3.896
0.950	3.889
0.960	3.899
0.969	3.879
0.985	3.880
0.994	3.902
1.003	3.882
1.012	3.909
1.023	3.889
1.036	3.891
1.046	3.873
1.055	3.869
1.064	3.897
1.075	3.879
1.089	3.927
1.097	3.887
1.108	3.878
1.117	3.932
1.126	3.873
1.141	3.909
1.150	3.876
1.160	3.865
1.170	3.885
1.179	3.873
1.193	3.885
1.203	3.884
1.212	3.857
1.221	3.933
1.230	3.893
1.243	3.940
1.253	3.886
1.263	3.887
1.273	3.936
1.282	3.849
1.295	3.910
1.305	3.899
1.314	3.925
1.325	3.931
1.337	3.896
1.350	3.913
1.356	3.889
1.372	3.905
1.382	3.890
1.396	3.906
1.405	3.928
1.414	3.903
1.425	3.886
1.434	3.922
1.448	3.903
1.459	3.925
1.470	3.888
1.478	3.887
1.488	3.919
1.502	3.915
1.513	3.930
1.524	3.876
1.533	3.939
1.543	3.904
1.557	3.928
1.569	3.922
1.579	3.903
1.589	3.882
1.598	3.944
1.611	3.943
1.622	3.903
1.633	3.935
1.643	3.910
1.653	3.930
1.667	3.903
1.678	3.943
1.687	3.921
1.699	3.938
1.709	3.925
1.723	3.967
1.732	3.934
1.741	3.894
1.751	3.952
1.761	3.932
1.775	3.895
1.785	3.960
1.795	3.901
1.804	3.954
1.814	3.938
1.828	3.961
1.837	3.912
1.846	3.939
1.855	3.964
1.866	3.902
1.879	3.951
1.889	3.926
1.897	3.936
1.907	3.918
1.918	3.921
1.932	3.946
1.941	3.956
1.950	3.937
1.960	3.950
1.969	3.958
1.983	3.931
1.993	3.933
2.003	3.963
2.011	3.934
2.022	3.955
2.036	3.885
2.046	3.935
2.055	3.927
2.065	3.961
2.074	3.943
2.087	3.938
2.098	3.952
2.108	3.941
2.118	3.951
2.127	3.936
2.140	3.930
2.150	3.953
2.159	3.944
2.168	3.939
2.176	3.935
2.193	3.938
2.202	3.936
2.212	3.978
2.221	3.948
2.231	3.969
2.244	3.933
2.253	3.898
2.264	3.917
2.274	3.914
2.283	3.940
2.296	3.941
2.307	3.953
2.316	3.931
2.325	3.946
2.335	3.922
2.348	3.990
2.359	3.938
2.368	3.939
2.378	3.951
2.387	3.931
2.401	3.958
2.411	3.946
2.420	3.978
2.429	3.965
2.439	3.981
2.454	3.962
2.462	3.955
2.472	3.935
2.482	3.946
2.491	3.949
2.505	3.964
2.515	3.963
2.524	3.955
2.534	3.949
2.542	3.954
2.557	3.967
2.566	3.966
2.576	3.959
2.587	3.973
2.596	3.957
2.610	3.983
2.619	3.965
2.674	4.258
2.758	4.060
2.804	4.064
2.868	4.054
2.909	4.068
2.947	4.110
2.986	4.041
3.022	4.042
3.072	3.996
3.102	4.009
3.132	4.019
3.162	4.068
3.191	3.999
3.232	4.019
3.259	4.069
3.286	4.109
3.311	3.962
3.338	4.059
3.372	4.101
3.398	4.067
3.422	4.006
3.445	4.015
3.467	4.104
3.500	4.109
3.524	4.028
3.546	3.986
3.570	3.980
3.591	4.038
3.622	4.025
3.644	4.076
3.668	3.998
3.687	4.084
3.711	4.044
3.739	3.922
3.761	4.100
3.782	4.091
3.805	4.121
3.825	4.010
3.855	4.050
3.876	4.094
3.899	4.062
3.918	4.022
3.941	4.075
3.970	4.010
3.991	3.997
4.008	4.097
4.033	4.052
4.055	4.034
4.082	4.132
4.103	4.050
4.126	4.075
4.146	4.004
4.164	4.047
4.194	4.107
4.216	4.024
4.235	4.072
4.257	4.022
4.277	4.077
4.307	4.031
4.328	4.044
4.350	4.023
4.370	4.078
4.390	4.053
4.421	4.116
4.440	4.070
4.462	4.066
4.482	4.043
4.503	4.014
4.531	4.055
4.553	4.067
4.575	4.032
4.594	4.052
4.615	4.022
4.646	4.047
4.666	4.057
4.686	4.065
4.707	4.050
4.729	4.031
4.757	4.075
4.778	4.098
4.799	4.041
4.819	4.099
4.841	4.089
4.868	4.046
4.890	4.105
4.912	4.036
4.931	4.023
4.950	4.088
4.982	3.760
5.003	4.052
5.022	4.056
5.045	4.115
5.063	4.052
5.093	4.093
5.115	4.067
5.134	4.059
5.156	4.035
5.173	4.067
5.204	4.063
5.226	4.063
5.245	4.076
5.265	4.020
5.287	4.058
5.317	4.026
5.339	4.084
5.359	4.074
5.379	4.095
5.399	4.019
5.428	4.091
5.448	4.064
5.470	4.052
5.490	4.083
5.512	4.056
5.541	4.030
5.561	4.056
5.581	4.098
5.601	3.952
5.621	4.100
5.653	4.038
5.674	4.016
5.693	4.069
5.715	4.124
5.736	4.063
5.765	4.075
5.786	4.081
5.806	4.075
5.825	4.104
5.848	4.113
5.876	4.181
5.897	4.108
5.918	4.063
5.939	4.063
5.959	4.073
5.988	4.109
6.009	4.054
6.030	4.077
6.050	4.059
6.071	4.101
6.101	4.103
6.120	4.092
6.141	4.105
6.160	4.073
6.183	4.119
6.212	4.110
6.235	4.082
6.256	4.099
6.277	4.069
6.296	4.117
6.325	4.108
6.346	4.121
6.367	4.178
6.387	4.086
6.408	4.126
6.437	4.111
6.458	4.136
6.478	4.144
6.499	4.189
6.520	4.133
6.548	4.220
6.569	4.202
6.591	4.188
6.611	4.240
6.630	4.219
6.660	4.237
6.682	4.280
6.702	4.194
6.722	4.311
6.744	4.319
6.773	4.387
6.795	4.420
6.815	4.485
6.835	4.516
6.856	4.558
6.886	4.619
6.906	4.721
6.928	4.796
6.950	4.846
6.967	4.952
6.998	4.994
7.018	5.216
7.038	5.328
7.060	5.652
7.081	5.545
7.109	5.728
7.132	5.841
7.150	6.145
7.172	6.278
7.189	6.464
7.221	6.638
7.242	7.060
7.262	7.478
7.283	7.786
7.303	8.058
7.333	8.361
7.352	8.776
7.375	9.280
